board_event_id,meeting_date,meeting_year,meeting_kind,meeting_date_source,resolution_number,event_type,role,firm_id,firm_name,firm_name_raw,person_id,person_name,person_name_raw,seat_holder_type,entity_name_raw,represents_id,replaces_id,replaces_name_raw,board_decision_date,term_years,term_end_year,adoption,doc_node_key,doc_type,doc_url,doc_sha256,excerpt
BEa3878e765b33-6-0,2008-05-27,2008,ordinaire,document,6,cooptation,administrateur,F1d20e6a507,SOTUVER,SOTUVER,P7258b60053,Gacem Chahed,Gacem Chahed,person,,,,,,,,adopted_unanimously,sotuver-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOTUVER_120608.pdf,a0a32db4d9a1de6ff778fd44d19cc4d555c0a183b4ef6997188ae3404c5176c9,"L’Assemblée Générale Ordinaire confirme la cooptation en qualité d’Administrateur « les Héritiers du feu Nouredine Chahed » représentés par Mr Gacem Chahed ,décidée par le Conseil d’Administration de 28 avril 2008 pour une période se terminant avec la tenue de l’AGO devant statuer sur les comptes de l’exercice 2010. Cette résolution est adoptée à l’unanimité"
BEa3878e765b33-9-0,2008-05-27,2008,ordinaire,document,9,cooptation,administrateur,F1d20e6a507,SOTUVER,SOTUVER,Pb341b98357,Mokhtar Chahed,Mokhtar Chahed,person,,,,,,,,adopted_unanimously,sotuver-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOTUVER_120608.pdf,a0a32db4d9a1de6ff778fd44d19cc4d555c0a183b4ef6997188ae3404c5176c9,L’Assemblée Générale Ordinaire décide de rectifier la cooptation de Mr Mokhtar Chahed par la ratification de la désignation des « Héritiers de feu Khaled Chahed »en qualité d’Administrateur représenté par Mr Mokhtar Chahed Cette résolution est adoptée à l’unanimité
BEc94fd6693d91-4-0,2008-05-30,2008,ordinaire,document,4,appointment,administrateur,F5eaa9e5378,SICAV SECURITY,SICAV SECURITY,Pdfdcad9c78,Raouf NEGRA,Raouf Négra,person,,,,,,,,adopted_unanimously,sicav-security-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_SICAV_SECURITY_030608.pdf,168e9829428593b9dde16762ccacfddcb531105152961e3207e1d94cbc22535d,"L’Assemblée Générale décide de nommer Monsieur Raouf Négra en qualité de nouvel administrateur, en adjonction aux membres du Conseil d’Administration actuellement en fonction, pour une période de deux ans qui prendra fin à l’issue de l’Assemblée Générale Ordinaire des actionnaires à tenir dans l’année 2010 pour statuer sur les comptes de l’exercice 2009. Cette résolution est adoptée à l’unanimité."
BEb5206890428a-4-0,2008-05-30,2008,ordinaire,document,4,appointment,administrateur,F02d5eabf6a,CAP OBLIG SICAV,CAP OBLIG SICAV,Pdfdcad9c78,Raouf NEGRA,Raouf Négra,person,,,,,,,,adopted_unanimously,cap-oblig-sicav-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_CAP_OBLIG_SICAV_030608.pdf,98340397a828475db34f6987c8dc8deb32cca59d9e81c4513adf78e4d0289312,"L’Assemblée Générale décide de nommer Monsieur Raouf Négra en qualité de nouvel administrateur, en adjonction aux membres du Conseil d’Administration actuellement en fonction, pour une période de deux ans qui prendra fin à l’issue de l’Assemblée Générale Ordinaire des actionnaires à tenir dans l’année 2010 pour statuer sur les comptes de l’exercice 2009. Cette résolution est adoptée à l’unanimité."
BE75ea679706c7-4-0,2008-05-30,2008,ordinaire,document,4,appointment,administrateur,F901f2d87f4,ASSURANCES AMINA,ASSURANCES AMINA,P57935151ab,Noureddine SKANDRANI,Noureddine SKANDRANI,person,,,,,,,,adopted_unanimously,assurances-amina-2007-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_AMINA_070708.pdf,b6db79c0fd12212ad73e1b3a172b24bd6f871991bc4b6b07e093d6d547374d9e,": L’Assemblée Générale Ordinaire constatant l’arrivé à terme du mandat des membres du conseil d’Administration venu à échéance à la clôture de l’exercice 2007, décide de nommer : - M. Noureddine SKANDRANI ; - M. Yazid SKANDRANI ; - Le Groupe des assurances de Tunisie ; - La société d’Etude et de Conseil en Assurance ; - M. Abdelhay CHOUIKHA ; - CGF. ; - SIGMA SICAF ; - La Banque du Sud. Comme admi"
BE75ea679706c7-4-1,2008-05-30,2008,ordinaire,document,4,appointment,administrateur,F901f2d87f4,ASSURANCES AMINA,ASSURANCES AMINA,Pbefc548c32,Yazid Skandrani,Yazid SKANDRANI,person,,,,,,,,adopted_unanimously,assurances-amina-2007-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_AMINA_070708.pdf,b6db79c0fd12212ad73e1b3a172b24bd6f871991bc4b6b07e093d6d547374d9e,": L’Assemblée Générale Ordinaire constatant l’arrivé à terme du mandat des membres du conseil d’Administration venu à échéance à la clôture de l’exercice 2007, décide de nommer : - M. Noureddine SKANDRANI ; - M. Yazid SKANDRANI ; - Le Groupe des assurances de Tunisie ; - La société d’Etude et de Conseil en Assurance ; - M. Abdelhay CHOUIKHA ; - CGF. ; - SIGMA SICAF ; - La Banque du Sud. Comme admi"
BE75ea679706c7-4-2,2008-05-30,2008,ordinaire,document,4,appointment,administrateur,F901f2d87f4,ASSURANCES AMINA,ASSURANCES AMINA,P2f788eea5f,Abdelhay CHOUIKHA,Abdelhay CHOUIKHA,person,,,,,,,,adopted_unanimously,assurances-amina-2007-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_AMINA_070708.pdf,b6db79c0fd12212ad73e1b3a172b24bd6f871991bc4b6b07e093d6d547374d9e,": L’Assemblée Générale Ordinaire constatant l’arrivé à terme du mandat des membres du conseil d’Administration venu à échéance à la clôture de l’exercice 2007, décide de nommer : - M. Noureddine SKANDRANI ; - M. Yazid SKANDRANI ; - Le Groupe des assurances de Tunisie ; - La société d’Etude et de Conseil en Assurance ; - M. Abdelhay CHOUIKHA ; - CGF. ; - SIGMA SICAF ; - La Banque du Sud. Comme admi"
BE06ee4dd5e575-6-0,2008-05-30,2008,ordinaire,document,6,mandate_expiry,administrateur,F532572505b,SOMOCER,SOMOCER,P866455c8a6,Lotfi Abdennadher Lui-même,Lotfi Abdennadher Lui-même,person,,,,,,,2009,adopted_by_majority,somocer-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOMOCER_070708.pdf,d4900f6abe451e576737a357d1a8dfff94d23ec8887c02aab647a958eea8884a,": Après avoir constaté l’expiration du mandat de Industrie Ceramiche Di Faenza, l’Assemblée Générale Ordinaire décide d’attribuer un second siège à l’administrateur, Dubai Investment Group, qui sera représenté par M.Hisham Gohar, et ce pour une période de deux années prenant fin à l’issue de l’Assemblée Générale qui statuera sur l’exercice 2009. Ainsi, le conseil d’administration de la société se "
BE06ee4dd5e575-6-1,2008-05-30,2008,ordinaire,document,6,mandate_expiry,administrateur,F532572505b,SOMOCER,SOMOCER,P292a03510a,Mohamed Abdennadher Lui-même,Mohamed Abdennadher Lui-même,person,,,,,,,2009,adopted_by_majority,somocer-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOMOCER_070708.pdf,d4900f6abe451e576737a357d1a8dfff94d23ec8887c02aab647a958eea8884a,": Après avoir constaté l’expiration du mandat de Industrie Ceramiche Di Faenza, l’Assemblée Générale Ordinaire décide d’attribuer un second siège à l’administrateur, Dubai Investment Group, qui sera représenté par M.Hisham Gohar, et ce pour une période de deux années prenant fin à l’issue de l’Assemblée Générale qui statuera sur l’exercice 2009. Ainsi, le conseil d’administration de la société se "
BE06ee4dd5e575-6-2,2008-05-30,2008,ordinaire,document,6,mandate_expiry,administrateur,F532572505b,SOMOCER,SOMOCER,P0a41bfb38d,Mohamed Ahmed Saeed AL,Mohamed Ahmed Saeed AL,person,,,,,,,2009,adopted_by_majority,somocer-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOMOCER_070708.pdf,d4900f6abe451e576737a357d1a8dfff94d23ec8887c02aab647a958eea8884a,": Après avoir constaté l’expiration du mandat de Industrie Ceramiche Di Faenza, l’Assemblée Générale Ordinaire décide d’attribuer un second siège à l’administrateur, Dubai Investment Group, qui sera représenté par M.Hisham Gohar, et ce pour une période de deux années prenant fin à l’issue de l’Assemblée Générale qui statuera sur l’exercice 2009. Ainsi, le conseil d’administration de la société se "
BE06ee4dd5e575-6-3,2008-05-30,2008,ordinaire,document,6,mandate_expiry,administrateur,F532572505b,SOMOCER,SOMOCER,Pc3028f7d08,Karim Abdennadher Lui-même,Karim Abdennadher Lui-même,person,,,,,,,2009,adopted_by_majority,somocer-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOMOCER_070708.pdf,d4900f6abe451e576737a357d1a8dfff94d23ec8887c02aab647a958eea8884a,": Après avoir constaté l’expiration du mandat de Industrie Ceramiche Di Faenza, l’Assemblée Générale Ordinaire décide d’attribuer un second siège à l’administrateur, Dubai Investment Group, qui sera représenté par M.Hisham Gohar, et ce pour une période de deux années prenant fin à l’issue de l’Assemblée Générale qui statuera sur l’exercice 2009. Ainsi, le conseil d’administration de la société se "
BE06ee4dd5e575-6-4,2008-05-30,2008,ordinaire,document,6,mandate_expiry,administrateur,F532572505b,SOMOCER,SOMOCER,Pd061be207c,Essia Zaar,Essia Zaar,person,,,,,,,2009,adopted_by_majority,somocer-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOMOCER_070708.pdf,d4900f6abe451e576737a357d1a8dfff94d23ec8887c02aab647a958eea8884a,": Après avoir constaté l’expiration du mandat de Industrie Ceramiche Di Faenza, l’Assemblée Générale Ordinaire décide d’attribuer un second siège à l’administrateur, Dubai Investment Group, qui sera représenté par M.Hisham Gohar, et ce pour une période de deux années prenant fin à l’issue de l’Assemblée Générale qui statuera sur l’exercice 2009. Ainsi, le conseil d’administration de la société se "
BE06ee4dd5e575-7-0,2008-05-30,2008,ordinaire,document,7,mandate_expiry,commissaire_aux_comptes,F532572505b,SOMOCER,SOMOCER,,,,,,,,,,3,2010,adopted_unanimously,somocer-2007-2,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SOMOCER_070708.pdf,d4900f6abe451e576737a357d1a8dfff94d23ec8887c02aab647a958eea8884a,": Après avoir constaté l’expiration du mandat des co-commissaires aux comptes, MTBF, membre de PriceWaterHouseCooper et Cabinet Radhouane Zarrouk, l’assemblée Générale Ordinaire décide de renouveler leur mandat pour une durée de trois années , soit 2008, 2009 et 2010, prenant fin à l’issue de l’assemblée générale Ordinaire qui statuera sur l’exercice 2010. Mise aux voix, cette résolution est appro"
BEe47f94bee639-5-0,2008-06-02,2008,ordinaire,document,5,renewal,commissaire_aux_comptes,Fcd80ef341f,ARTES,ARTES,,,,,,,,,,,,adopted_unanimously,artes-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_100608.pdf,e34b9dd217679a845f0a647dd29e21555258d5a2ae1f370662e876d6df516afc,": L’assemblée Générale Ordinaire décide de renouveler le mandat de commissaire aux comptes à la société « AMC ERNST AND YOUNG » pour une période de trois ans soit pour les exercices 2008, 2009 et 2010. Cette résolution, mise au vote, est adoptée à l’unanimité."
BEe47f94bee639-8-0,2008-06-02,2008,ordinaire,document,8,termination,administrateur,Fcd80ef341f,ARTES,ARTES,,,,,,,,,,,,adopted_unanimously,artes-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_100608.pdf,e34b9dd217679a845f0a647dd29e21555258d5a2ae1f370662e876d6df516afc,": L’assemblée Générale Ordinaire accepte la démission des deux administrateurs : - SOCIETE AFRIVISION. - SOCIETE CODEV. L’assemblée Générale Ordinaire donne quitus entier et définitif aux deux Administrateurs. Cette résolution, mise au vote, est adoptée à l’unanimité."
BEe47f94bee639-9-0,2008-06-02,2008,ordinaire,document,9,appointment,administrateur,Fcd80ef341f,ARTES,ARTES,Pa3cbaf0265,ABED AL ZEERA,ABED AL ZEERA,person,,,,,,,2010,adopted_unanimously,artes-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_100608.pdf,e34b9dd217679a845f0a647dd29e21555258d5a2ae1f370662e876d6df516afc,": L’assemblée Générale Ordinaire approuve la nomination de trois nouveaux administrateurs, soit : - GULF CAPITAL INTERNATIONAL HOLDING représentée par Monsieur ABED AL ZEERA. - GAPCORP FNI- FZLLC représentée par M. NASSER WATAR. - Monsieur MOHAMED RIAHI. Les nouveaux administrateurs sont nommés pour un mandat de 3 ans soit pour les exercices 2008, 2009 et 2010. Les mandats respectifs des trois nou"
BEe47f94bee639-9-1,2008-06-02,2008,ordinaire,document,9,appointment,administrateur,Fcd80ef341f,ARTES,ARTES,Paa8e5af614,NASSER WATAR,NASSER WATAR,legal_person,GAPCORP FNI- FZLLC,F487a5ab56b,,,,,2010,adopted_unanimously,artes-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_100608.pdf,e34b9dd217679a845f0a647dd29e21555258d5a2ae1f370662e876d6df516afc,": L’assemblée Générale Ordinaire approuve la nomination de trois nouveaux administrateurs, soit : - GULF CAPITAL INTERNATIONAL HOLDING représentée par Monsieur ABED AL ZEERA. - GAPCORP FNI- FZLLC représentée par M. NASSER WATAR. - Monsieur MOHAMED RIAHI. Les nouveaux administrateurs sont nommés pour un mandat de 3 ans soit pour les exercices 2008, 2009 et 2010. Les mandats respectifs des trois nou"
BEe47f94bee639-9-2,2008-06-02,2008,ordinaire,document,9,appointment,administrateur,Fcd80ef341f,ARTES,ARTES,P633555b7dc,Mohamed RIAHI,MOHAMED RIAHI,person,,,,,,,2010,adopted_unanimously,artes-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ARTES_100608.pdf,e34b9dd217679a845f0a647dd29e21555258d5a2ae1f370662e876d6df516afc,": L’assemblée Générale Ordinaire approuve la nomination de trois nouveaux administrateurs, soit : - GULF CAPITAL INTERNATIONAL HOLDING représentée par Monsieur ABED AL ZEERA. - GAPCORP FNI- FZLLC représentée par M. NASSER WATAR. - Monsieur MOHAMED RIAHI. Les nouveaux administrateurs sont nommés pour un mandat de 3 ans soit pour les exercices 2008, 2009 et 2010. Les mandats respectifs des trois nou"
BE51f058dc7a95-3-0,2008-06-16,2008,ordinaire,document,3,appointment,administrateur,Fe851154c1d,BTK,BTK,Pa57647ca1d,Louis PECH,Louis PECH,person,,,Pb328442dbf,Jean-Marie PAINTENDRE,,,,adopted_unanimously,btk-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_BTK_110708.pdf,6d61268a14ece14bf81948a92b56e37e9ad4369b058aa1a833b9229d6dcddbef,"L’Assemblée Générale Ordinaire de la Banque Tuniso-Koweitienne, réunie le 16 juin 2008, ratifie la décision du Conseil d’Administration, tenue le 22 Avril 2008, relative à la nomination de Monsieur Louis PECH en qualité de nouveau membre du Conseil d'Administration, en remplacement de Monsieur Jean-Marie PAINTENDRE pour la durée de son mandat d’administrateur qui se termine à l'occasion de l'Assem"
BE51f058dc7a95-8-0,2008-06-16,2008,ordinaire,document,8,termination,commissaire_aux_comptes,Fe851154c1d,BTK,BTK,P0f23335cf0,Moncef BOUSANNOUGA,Moncef BOUSANNOUGA,person,,,Pddabb17a62,Noureddine HAJJI,,,2008,adopted_unanimously,btk-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_BTK_110708.pdf,6d61268a14ece14bf81948a92b56e37e9ad4369b058aa1a833b9229d6dcddbef,"L’Assemblée Générale Ordinaire de la Banque Tuniso-Koweitienne, réunie le 16 juin 2008, décide de nommer comme Commissaire aux comptes de la BTK (comptes sociaux) et du groupe BTK (comptes consolidés), en remplacement de Monsieur Noureddine HAJJI membre de «AMC - Ernst & Young» démissionnaire, le cabinet «KPMG» représenté par Monsieur Moncef BOUSANNOUGA et ce pour le reliquat du mandat de son préd"
BE3c63e3c3437c-3-0,2008-06-20,2008,ordinaire,document,3,appointment,administrateur,F336e5fd4f4,CNT,CNT,P64c84ef3d3,Mahmoud SELLAMI,Mahmoud SELLAMI,person,,,,,,,2010,adopted_unanimously,cnt-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_CNT_090708.pdf,7483522d8064b3e09529bb93536f839940e68b03842277ee885e7377496fb6a1,"L’assemblée générale nomme en qualité d’administrateurs, les personnes physiques et morales suivantes : - Monsieur Mohsen SELLAMI - Société STRAMICA représenté par Monsieur Mahmoud SELLAMI - Société PLYBOIS représenté par Monsieur Khaled SELLAMI - Monsieur Mondher SELLAMI Leur mandat prendra fin à l’issue de l’assemblée générale qui statuera sur les comptes de l’exercice 2010. "" Cette résolution a"
BE3c63e3c3437c-3-1,2008-06-20,2008,ordinaire,document,3,appointment,administrateur,F336e5fd4f4,CNT,CNT,P22c7ca0d0e,Khaled SELLAMI,Khaled SELLAMI,legal_person,PLYBOIS,Fde2fddef5b,,,,,2010,adopted_unanimously,cnt-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_CNT_090708.pdf,7483522d8064b3e09529bb93536f839940e68b03842277ee885e7377496fb6a1,"L’assemblée générale nomme en qualité d’administrateurs, les personnes physiques et morales suivantes : - Monsieur Mohsen SELLAMI - Société STRAMICA représenté par Monsieur Mahmoud SELLAMI - Société PLYBOIS représenté par Monsieur Khaled SELLAMI - Monsieur Mondher SELLAMI Leur mandat prendra fin à l’issue de l’assemblée générale qui statuera sur les comptes de l’exercice 2010. "" Cette résolution a"
BE3c63e3c3437c-3-2,2008-06-20,2008,ordinaire,document,3,appointment,administrateur,F336e5fd4f4,CNT,CNT,Pfe70fecf75,Mohsen SELLAMI,Mohsen SELLAMI,person,,,,,,,2010,adopted_unanimously,cnt-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_CNT_090708.pdf,7483522d8064b3e09529bb93536f839940e68b03842277ee885e7377496fb6a1,"L’assemblée générale nomme en qualité d’administrateurs, les personnes physiques et morales suivantes : - Monsieur Mohsen SELLAMI - Société STRAMICA représenté par Monsieur Mahmoud SELLAMI - Société PLYBOIS représenté par Monsieur Khaled SELLAMI - Monsieur Mondher SELLAMI Leur mandat prendra fin à l’issue de l’assemblée générale qui statuera sur les comptes de l’exercice 2010. "" Cette résolution a"
BE3c63e3c3437c-3-3,2008-06-20,2008,ordinaire,document,3,appointment,administrateur,F336e5fd4f4,CNT,CNT,P15c6c56713,Mondher SELLAMI Leur,Mondher SELLAMI Leur,person,,,,,,,2010,adopted_unanimously,cnt-2007,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_CNT_090708.pdf,7483522d8064b3e09529bb93536f839940e68b03842277ee885e7377496fb6a1,"L’assemblée générale nomme en qualité d’administrateurs, les personnes physiques et morales suivantes : - Monsieur Mohsen SELLAMI - Société STRAMICA représenté par Monsieur Mahmoud SELLAMI - Société PLYBOIS représenté par Monsieur Khaled SELLAMI - Monsieur Mondher SELLAMI Leur mandat prendra fin à l’issue de l’assemblée générale qui statuera sur les comptes de l’exercice 2010. "" Cette résolution a"
