id_type,value_normalised,n_jort_orgs,jort_labels
matricule_fiscal,1549889E,2,Société Mtibaa d'Equipement Général | Société Mtibaa d'Equipement Général SARL
matricule_fiscal,1550263X,1,Société Marwa de Cuir et dérivés
matricule_fiscal,155033S,1,Société CENTRE INFORMATIQUE ET FORMATION DES ENTREPRISES
matricule_fiscal,1550448Y,1,Nom et Prénom : Aymen Nassri
matricule_fiscal,1550537V,1,AL BARAKA DE COMMERCE
matricule_fiscal,1550645B,1,Société Votre ALTESSE
matricule_fiscal,1550837R,1,Société l'Avenir de Bâtiments et Travaux Publics
matricule_fiscal,155091J,1,Société Jamil Rent A Car
matricule_fiscal,1550945F,1,STE BUS HARDWARE
matricule_fiscal,15511236R,1,THE CHAIR House
matricule_fiscal,1551181T,1,Société MAGHREB PACKAGING ET PRINTNG
matricule_fiscal,1551296S,1,Société FARAH SARL
matricule_fiscal,15513491P,1,Société nouran de gâteau et de pain spécieux
matricule_fiscal,15514617A,1,Sté. HOMECONSERVE
matricule_fiscal,1551600L,1,"Ste Solutions, Développement et Innovation Technologiques"
matricule_fiscal,155163Z,1,Sté ORIGINALCOM
matricule_fiscal,1551779A,1,Société Arabe Africaine des Travaux Publics SAAT
matricule_fiscal,1551779N,1,Société RZOUGA DATES
matricule_fiscal,1551986R,1,Baraa Design
matricule_fiscal,1552100L,1,Société Amen de Fabrication de Chaussures SAFAC
matricule_fiscal,1552687N,1,Sté Jabeur International trading
matricule_fiscal,1552753N,1,Société H24 EVENTS AND SERVICES
matricule_fiscal,1552870L,1,Société SOCOTEX
matricule_fiscal,1552915B,1,Société AL MASSAH DE COMMERCE INTERNATIONAL
matricule_fiscal,15533964H,0,
matricule_fiscal,1553572P,1,Société Zitouna
matricule_fiscal,1553955D,1,Société Royal Internationale ROYAL INTER
matricule_fiscal,1554057D,1,Nom de la Sté : Cabinet Performance & Développement
matricule_fiscal,15541427R,1,Acceptation de la démission de Mr. Ahmed Khaled Zribi de la gérance de la société
matricule_fiscal,155426S,1,Sté le comptoir du CAP-BON
matricule_fiscal,1554419K,1,Société SSMR CONFECTION
matricule_fiscal,1554432G,1,Nom : Bourguiba
matricule_fiscal,1554469J,1,METALVENICE Maghreb
matricule_fiscal,1554604S,1,Est constitué la société à responsabilité limitée S.A.R.L
matricule_fiscal,1554810N,1,Société Le Bâtiment Moderne
matricule_fiscal,1555155E,1,Société LES LABORATOIRES YOSR SARL
matricule_fiscal,1555239M,1,Nom : Sondes Bent Hassine Amri
matricule_fiscal,15553621P,1,société Sté CENTRE RAGHEB DU MEDECINE GENERAL ET D'ACUPUNCTUR
matricule_fiscal,15553761W,1,Sté Amazigh Consulting
matricule_fiscal,1555514P,1,GMT TUNISIA
matricule_fiscal,15555327L,1,La société de travaux et bâtiment SOTRABA
matricule_fiscal,1555557Z,1,SADEC
matricule_fiscal,15555944G,1,Sté Générale Maritime
matricule_fiscal,1555630M,1,"Sté DIAMANT CONSULTING, Siège : 61, rue Jamel Abdennaceur, Z"
matricule_fiscal,15556544Y,1,AEG ADVISORY
matricule_fiscal,15557151N,1,Sté KEF CONFORT
matricule_fiscal,155597S,1,Société EROS DISTRIBUTION
matricule_fiscal,15561741R,1,CHIMIE K
matricule_fiscal,1556467G,1,Sté MDD – TOURS
matricule_fiscal,1556770G,2,Société BELGRANO | Société BELGRANO - Sarl
matricule_fiscal,15568251E,1,Global Costumer Support GCS
matricule_fiscal,1556848F,1,Société Nour Distribution
matricule_fiscal,15568521H,1,Tanitoil marine
matricule_fiscal,1557141N,1,STE GENERALE DE CONFECTION SO
matricule_fiscal,1557181V,1,Blue international Consulting dont la MF : 1557181 V/A/M/000
matricule_fiscal,1557552C,1,Nom et prénom : Abderaouf Zougui
matricule_fiscal,15578781Y,1,Société GZ PHARMA
matricule_fiscal,15578821T,1,Sté GLOBAL SERVICE
matricule_fiscal,1557883V,2,Société JOININ | Société Joinin S.U.A.R.L
matricule_fiscal,1558020N,1,Société Travel-Shop» SARL
matricule_fiscal,15580346J,1,Société Trans-Africain Global Freight & Logistics
matricule_fiscal,1558177T,1,Sté Belhiba
matricule_fiscal,1558257E,1,Leila International Trading
matricule_fiscal,15583447D,1,Société les bons travaux
matricule_fiscal,1558348A,1,Sté FORMAT Suarl
matricule_fiscal,1558574D,1,Société PROFESSIONNEL DETERGENT
matricule_fiscal,1558661I,1,Omega conseil
matricule_fiscal,1558922K,1,BEN JEMAA SPARE PARTS
matricule_fiscal,1559052N,1,AFDHAL SCHOOL
matricule_fiscal,1559189M,1,Société PRODENIM
matricule_fiscal,1559244D,1,Société Générale Matériel Médical et Technologique GMTT
matricule_fiscal,15593841N,1,LION TOUCHE
matricule_fiscal,1559391N,1,SIGMA STUDIO
matricule_fiscal,15595911T,1,accompagnement et assistance informatique
matricule_fiscal,1559624K,1,KYUKS
matricule_fiscal,1559746N,1,TOTO SERVICES
matricule_fiscal,1559837X,1,Société Adam International Trading
matricule_fiscal,15598811B,1,Sté CHARBOLIVE
matricule_fiscal,15598841E,1,TWIST AM5
matricule_fiscal,1559996M,1,Société Immobilière Bouzouita
matricule_fiscal,15602171P,1,SANDSTORM
matricule_fiscal,1560304W,1,Makhlouf De Commerce Et Distribution
matricule_fiscal,156056D,1,Société Faryous SARL
matricule_fiscal,1560862P,1,Société NORD DE COMMERCE INTERNATIONAL
matricule_fiscal,15611221M,1,FH CREATIVE
matricule_fiscal,156113D,1,Société Systèmes & Tic & Automatisme STICA
matricule_fiscal,15611911B,1,TUNISIAN NATURAL FIBERS -TN FIBERS
matricule_fiscal,1561361B,1,Think digital Tunisie
matricule_fiscal,1561389T,1,DREAM COMMERCIAL
matricule_fiscal,1561432Z,1,Société EXPRESS TRANS
matricule_fiscal,1561519G,1,2S
matricule_fiscal,1561539K,1,Nom et prénom : Marwen Cherni
matricule_fiscal,1561550E,2,STES UNIPERSONNELLES A RESPONSABILITE LIMITEE | Société COITEX INTERNATIONNEL SUARL
matricule_fiscal,1561609L,1,Société COURSUS
matricule_fiscal,15616761T,1,HEDNA CONSULTING
matricule_fiscal,1561781V,1,pour une durée de trois ans
matricule_fiscal,1561797G,1,BEAUTEOUS TUNISIA
matricule_fiscal,1561829R,1,PRESTO SERVICES
matricule_fiscal,1561863V,1,Société STARS & MOON
matricule_fiscal,1561918S,1,Consulting Contract International
matricule_fiscal,1561929W,1,Société Hamroun de transport terrestre
matricule_fiscal,1561984D,1,Société IMMOBILIARE PARIOLI TUNISIE
matricule_fiscal,1562398N,1,GOLDEN AMIRA
matricule_fiscal,15624111Y,1,MARWA EXPORT
matricule_fiscal,1562454K,2,Société MAGIC TOUCH | Société MAGIC TOUCH - SARL
matricule_fiscal,1562509H,1,Société AZURREO TUNISIE
matricule_fiscal,1562602B,1,STE B&N Commerce Industrie
matricule_fiscal,1562976M,1,Société M
matricule_fiscal,1562983C,1,WINCOM EVENTS
matricule_fiscal,15630070B,1,LES PREMIERS PAS DE L'EDUCATION SPECIALISEE
matricule_fiscal,1563073E,1,EL AAMRA MORNAG
matricule_fiscal,1563124B,1,GALAXY ALUMINIUM
matricule_fiscal,156312J,1,Société Superette LELLA BAYA PLUS
matricule_fiscal,15633138S,1,STE FIBAS service Deco
matricule_fiscal,1563393S,1,Société SOGEGARDE
matricule_fiscal,1563468M,1,DELIVERY SERVICE CENTER
matricule_fiscal,1563483V,1,BRICO-DECO TUNISIE
matricule_fiscal,15634982T,1,Sté cartago marmi
matricule_fiscal,1563559V,1,GGCHEM GRAND MAGHREB
matricule_fiscal,1563589F,1,Société EL Ksibi Agricole
matricule_fiscal,1563655X,1,PRETTY LADY
matricule_fiscal,15636604K,1,Société MAN COM SERV – SARL
matricule_fiscal,1563880E,1,Sté SIG
matricule_fiscal,1564094F,1,SOCIETE SIRINE ELECTRICITE
matricule_fiscal,1564266R,2,HMS | HMS – S.A.R.L
matricule_fiscal,15642791X,1,Société LES DEUX SOEURS DE COMMERCE
matricule_fiscal,1564297Z,1,IB INNOVATIONS
matricule_fiscal,15643831W,1,TAMTAM +
matricule_fiscal,1564391V,1,KAZEO SOLUTIONS
matricule_fiscal,1564458Y,1,Ibithel Bent Mounawer Salhi (I&M)
matricule_fiscal,1564610M,1,Syndic des Copropriétaires de la Résidence ÉRABLE
matricule_fiscal,15647528S,1,société Poterie Artisanale A H S
matricule_fiscal,1564814Y,1,BADERTEX
matricule_fiscal,1564903A,1,Société Lourdi Services et Travaux Publics
matricule_fiscal,1564907C,2,SOCIETE AVALON CAPITAL | Sté Avalon Capital
matricule_fiscal,1564908D,2,Société AVALON TECHNOLOGIES | Sté Avalon Technologies
matricule_fiscal,1564935X,1,Sté Espace Chaud Et Froid
matricule_fiscal,1565028H,1,GLOBAL COMPUTER CONSULTING
matricule_fiscal,15650471L,1,Société AGSIMET
matricule_fiscal,1565124G,1,Majdouline
matricule_fiscal,1565188C,1,MEDIPHARMA DISTRIBUTION
matricule_fiscal,15652363S,1,SOCIETE D'INSTALLATIONS DES RESEAUX
matricule_fiscal,15654341T,1,Société Steac
matricule_fiscal,1565599F,1,INBOX X-PERT
matricule_fiscal,1565641Z,1,CHEBBI MAINTENANCE INDUSTRIEL
matricule_fiscal,15658161E,1,Mactaris Data SARL
matricule_fiscal,156587S,1,MMA PACKAGING
matricule_fiscal,1565888X,1,Sté Moon Night Wedding Planner
matricule_fiscal,1565897V,1,Société Restotech
matricule_fiscal,15660111E,1,SOCIETE EL WIFAK Sarl
matricule_fiscal,1566034E,1,ACTORIA TUNISIE
matricule_fiscal,1566462C,1,BMA AUTO
matricule_fiscal,1566478L,2,AZZAHRA PLUS | Ezzahra Plus - SUARL
matricule_fiscal,1566862P,1,Hermes Technologies
matricule_fiscal,15668921X,1,STE WORLD PUBLICITY
matricule_fiscal,1566958V,1,Société JB Fish
matricule_fiscal,1567103X,1,jiji cooks
matricule_fiscal,156735A,1,Sté FLEUR DE LYS BRIDE
matricule_fiscal,15675061B,1,My Call Center
matricule_fiscal,15675161D,1,Société Ideal Service Off-Shore ISOS
matricule_fiscal,15675181F,1,Société Tunisienne d'électricité et d'Equipements Signalétiques STES
matricule_fiscal,1567550A,1,QUALITEC
matricule_fiscal,156762G,1,Société RAVAGO TUNISIA
matricule_fiscal,15676631P,1,Lab Top Equipement
matricule_fiscal,15676711P,1,Société Dlala de Bâtiment SO
matricule_fiscal,15679971K,1,Digital Solutions
matricule_fiscal,15680181T,1,WEB 360
matricule_fiscal,1568319F,1,360MED LINK
matricule_fiscal,1568322Z,1,MMC SERVICES
matricule_fiscal,1568333C,1,LAH SERVICES
matricule_fiscal,1568470L,1,CHAHDE DE BATIMENT SUARL
matricule_fiscal,1568509J,1,Nom : Zouaoui
matricule_fiscal,1569028X,1,SOCIETE ILEF D'EXPORTATION DE PRODUITS AGRICOLE
matricule_fiscal,1569298J,2,MERIEM | SOCIETE MERIEM
matricule_fiscal,1569410A,1,Société La Perle
matricule_fiscal,1569454Q,1,Société Euroméditerranée de L'immobilier
matricule_fiscal,156949S,1,CENTRE DE TELE SERVICES ET COMMUNICATIONS SANS FRONTIERES
matricule_fiscal,1569631Q,1,NETWORK-CALL
matricule_fiscal,1569698K,1,Société Chemli Consulting
matricule_fiscal,1569795S,1,Sociétés
matricule_fiscal,1569882H,1,3M CONCEPT
matricule_fiscal,1570071V,1,Entreprise Louati
matricule_fiscal,1570111A,1,Société MOUNAWARA RESTAURATION ET CAFEE IDEAL S
matricule_fiscal,15701461X,1,ORIMED
matricule_fiscal,157019E,1,Société Tayssir de Commerce International - SARL
matricule_fiscal,15703791N,1,Société Universal Consulting Company
matricule_fiscal,15704031V,1,SOCIETE DE TRAVAUX D'ELECTRICITE BATIMENT
matricule_fiscal,1570466L,1,Syndic immeuble intissar 2
matricule_fiscal,1570565N,1,DELTA CALL CENTER
matricule_fiscal,157064Q,1,Société GAZELLE GROUP - SARL
matricule_fiscal,1570733P,1,PERFECT BRIDE
matricule_fiscal,1570818I,1,First Car Wash
matricule_fiscal,1570864X,1,Institution ATM
matricule_fiscal,15710291X,1,Société Assamis
matricule_fiscal,15710361W,1,SOUMMENA
matricule_fiscal,15710761E,1,Cap Services
matricule_fiscal,15712041T,1,K-DIS
matricule_fiscal,15713341D,1,PRO TEB (PRO TEAM BUILDING)
matricule_fiscal,1571411Z,1,Société Civile Agricole Moderne
matricule_fiscal,1571413P,1,International Service Packaging
matricule_fiscal,1571419B,1,STAR MOUSSE
matricule_fiscal,1571575N,1,RITEJ-AGRICOLE
matricule_fiscal,1571663T,1,Société Civile Immobilière Hachem
matricule_fiscal,15716981F,1,Société Sunflower
matricule_fiscal,15717120J,1,Sté CONSTRUCTION ET MONTAGE INDUCTRIEL PROFESSIONNEL COMPRO SARL
matricule_fiscal,1571833N,1,M3A INTERNATIONAL
matricule_fiscal,1571996N,1,Société de GESTION ALMAZ
matricule_fiscal,15720251X,1,Société WDR AGENCY ASSOCIE
matricule_fiscal,15720631D,1,JBS
matricule_fiscal,1572093R,1,T -REX TECH
matricule_fiscal,1572103T,2,Société Sysdata | Sté SYSDATA
matricule_fiscal,15721151Y,1,Société Location Matériels & Engins de Travaux & Services
matricule_fiscal,1572161B,1,Société Ideal pour la vente de matériaux de construction en gros
matricule_fiscal,15721870D,1,Synopsia Tunisie
matricule_fiscal,15722231B,1,Mirco Médical
matricule_fiscal,1572379K,1,MAGHREB ECOTO
matricule_fiscal,15725521R,1,MRM Consulting Et Engineering
matricule_fiscal,1572564W,1,Société Logic Aquacol
matricule_fiscal,1572657A,1,Ouertani Aymen
matricule_fiscal,1572736V,1,Royal Services And Events
matricule_fiscal,157279S,1,Société Thrayet Service Entreprises T
matricule_fiscal,1572819Z,1,Business Call Center
matricule_fiscal,15728741H,1,Africa Trade
matricule_fiscal,1572874S,1,Africa Trade Exports
matricule_fiscal,15729441E,1,Société Almas RH
matricule_fiscal,1572961F,1,SATURN INVESTMENT HOLDING SA
matricule_fiscal,15729871R,1,Louxor Consulting
matricule_fiscal,1573105D,1,IN-DESIGN
matricule_fiscal,157322K,1,Mes Express
matricule_fiscal,1573281V,1,Sajida Grains
matricule_fiscal,15736381B,1,Jeblaoui d'Agriculture
matricule_fiscal,1573717M,1,SAIL CONSULTANCY AND SERVICES
matricule_fiscal,1573740V,1,Bham Center
matricule_fiscal,157375J,1,Comptoir Tunisien de Commerce Zitouna
matricule_fiscal,15738271E,1,PRO VAPOR CLEAN
matricule_fiscal,1573891N,2,All One | Société All One - SARL
matricule_fiscal,1573921C,1,STE Concept Formation et Consultation en Développement
matricule_fiscal,15740091F,1,Mosa Trade
matricule_fiscal,1574017C,1,First Fitness
matricule_fiscal,1574243P,1,WATCHHAWK
matricule_fiscal,157445Z,1,Société DE PLAISANCE LOISIR SPORT ET CULTURE
matricule_fiscal,15744728S,1,Société Chkioua Générale Peinture
matricule_fiscal,157458J,1,Soltani Security Solution S
matricule_fiscal,1574618D,1,A M NOUR CONSULTING
matricule_fiscal,15746611E,1,Hamrouni Oil
matricule_fiscal,15747591P,1,3A Distribution
matricule_fiscal,15747831P,1,GIGACOM
matricule_fiscal,157482S,1,Sté EL CLASSICO
matricule_fiscal,1574845A,1,Société e-Agri
matricule_fiscal,1575015K,1,AL EMTIYEZ CONSULTING
matricule_fiscal,1575118F,1,PULSE ENERGY
matricule_fiscal,1575177M,1,Société Omrane Consultation Accompagnement Formation
matricule_fiscal,157529C,1,Société JOURAYAN PRO-CONFECTION
matricule_fiscal,15754063R,1,Société HBT Conseil Et Services
matricule_fiscal,1575687N,1,Société CREPRO
matricule_fiscal,1575742J,1,Savana International Business Services
matricule_fiscal,1575763A,1,Société STAR CONSEIL
matricule_fiscal,1575812E,1,SAM SERVICES
matricule_fiscal,1575820A,1,KHADIJA
matricule_fiscal,1576010J,1,YOU CALL BUSINESS
matricule_fiscal,1576148A,1,Nom : Radhain Ben Najeh
matricule_fiscal,1576181A,1,Société House Pro Services
matricule_fiscal,1576219N,1,Société du Sud de construction et rénovation
matricule_fiscal,1576578N,1,Société GESTO-RESTO
matricule_fiscal,15768321P,1,B
matricule_fiscal,1576935H,1,Volaille Serra S
matricule_fiscal,1577245B,1,Sté Isomed Traning & Consulting
matricule_fiscal,15773701J,1,MPM
matricule_fiscal,1577393R,1,BMJ Call Center
matricule_fiscal,157752S,1,Société ACM »-SARL
matricule_fiscal,157758W,1,"Pent, Services"
matricule_fiscal,15777372L,1,Iheb Quad
matricule_fiscal,1577893H,1,Hopeax
matricule_fiscal,1577922N,1,DECO-BUILDING
matricule_fiscal,15781441E,1,Al Noujoum Company
matricule_fiscal,1578154L,1,Société Vaga Laitière SUARL
matricule_fiscal,1578277S,1,Nom et prénom : lassaad mahmoudi
matricule_fiscal,1578394S,1,Société Maysra
matricule_fiscal,1578590S,1,GM Consulting
matricule_fiscal,1578712F,1,Société Tunisienne d'Innovation Médicale et Scientifique
matricule_fiscal,157879V,1,Direct Distribution Int DDI
matricule_fiscal,1578918D,2,METASTEEL | Met Alteel
matricule_fiscal,157906N,1,Société BBCE Service
matricule_fiscal,1579420K,2,Protextile International - SARL | Société Protextile International
matricule_fiscal,15795112N,1,Société Sté Zidani Import Export
matricule_fiscal,1579820Y,1,Nom : Chemlali
matricule_fiscal,1580070Z,1,Société F
matricule_fiscal,1580132S,1,Société Masmoudi Académie - SARL
matricule_fiscal,15801421Y,1,Sté d'investissement dans la formation PI
matricule_fiscal,15801991R,1,EDF AGRICONSULTING
matricule_fiscal,1580326E,1,Monsieur Abdelwahed Sliti
matricule_fiscal,1580582E,1,Wc Code Land
matricule_fiscal,1580661S,1,Société Formens Tunisie
matricule_fiscal,1580741R,2,MILANO DISTRIBUTION | Société MILANO DISTRIBUTION
matricule_fiscal,15808041P,1,Société Saidane Consulting (SSC) SARL
matricule_fiscal,1580814R,1,Tunisian Marine Consulting
matricule_fiscal,1580988F,1,SGS+ SARL
matricule_fiscal,1581131C,1,JEAN MB SJMB
matricule_fiscal,1581239L,1,Salhi de Commerce de Téléphones et accessoires
matricule_fiscal,1581243A,1,BEN AHMED FRERES
matricule_fiscal,15812701K,1,Société Poly Concept
matricule_fiscal,1581383T,4,SOCIETE GENERAL DE MAINTENANCE INDUSTRIELLE | Société GENERAL DE MAINTENANCE INDUSTRIELLE SARL | Société Générale de Maintenance Industrielle S
matricule_fiscal,15814156J,1,Avenir business consulting
matricule_fiscal,1581457N,1,Société Commerciale de Palettes
matricule_fiscal,15817381B,1,Magic Design
matricule_fiscal,158175Y,1,MISTER PIECES AUTO MPA
matricule_fiscal,1581785J,1,Société JAZI SERVICES
matricule_fiscal,1581836G,1,Oussema Restaurant
matricule_fiscal,15820191E,1,Société NEW POWER
matricule_fiscal,1582032P,1,Sté MBEDTEK
matricule_fiscal,15820511E,1,Société Générale de Maintenance et Services
matricule_fiscal,1582112C,1,Société Noursen
matricule_fiscal,1582148N,1,HAVANA FOOD
matricule_fiscal,1582157D,1,GROUPEMENT DES SERVICES PORTIERS DE SFAX
matricule_fiscal,1582189C,1,MAJD AND CO
matricule_fiscal,15822121D,1,Société El Arayegg De Commerce
matricule_fiscal,1582340L,1,Société Mediterranean Trading Company
matricule_fiscal,15823961D,1,Bet Archimed
matricule_fiscal,1582819H,1,E & B CONSULTING
matricule_fiscal,15828851R,1,SOCIETE TUNISIENNE FARAH DE DISTRIBUTION SOTUFADIS
matricule_fiscal,1583007F,1,YSTIA
matricule_fiscal,1583041W,1,Nom social : Société SIGMA INDUSTRIE 2S.In
matricule_fiscal,1583367G,1,Sté PORTO COMPANY
matricule_fiscal,1583376D,1,Sté SUPPLY CHAIN SERVICE CONSULTING
matricule_fiscal,1583417V,1,Sté Fourati Consultant
matricule_fiscal,158353A,1,Société Meriem de maintenance et services SARL
matricule_fiscal,1583802A,1,Société Kamel Auto Advanced
matricule_fiscal,1583981V,1,Seifeddine Bouhlel Pièces de Rechange et accessoires autos
matricule_fiscal,1584129T,1,Société KAMEL POUR TABLEAUX ARTISTIQUES
matricule_fiscal,1584183D,1,CLIN LAB
matricule_fiscal,1584334Z,1,Société Hela de commerce et distribution
matricule_fiscal,1584385A,1,Asteq Maghreb
matricule_fiscal,1584442A,1,Nom : Fethi Ben Amor
matricule_fiscal,1585080M,1,High Network Security
matricule_fiscal,1585414C,1,Société PRO STAGE COMPANY P
matricule_fiscal,1585446Q,1,"Sté POLYBATIMENT, Siège social : 94, Av Fattouma Bourguiba Km 15 Soukra 2036 Ariana, Capit"
matricule_fiscal,1585459P,1,Nom : Aymen ben Ali ben Mohamed
matricule_fiscal,1585522D,1,Nom : Salma Bent Ammar
matricule_fiscal,1585587Q,1,Société ETABLISSEMENT AVENIR BEN ROMDHANE
matricule_fiscal,1585637P,1,Nom et prénom : Abdelkader Walid
matricule_fiscal,1585638Q,1,Nom : Ahmed
matricule_fiscal,1585750P,1,Nom : Mohamed Ali ben Ahmed Nabli
