entity_key,org_entity_id,entity_basis,n_events
MF:424809Q,ORGE_de6b686c61c3a94dbd4c,matricule_fiscal,4
MF:424828T,ORGE_0c54cf08649c0c48dbf6,matricule_fiscal,1
MF:424896G,ORGE_d93e695553623058029a,matricule_fiscal,1
MF:425123V,ORGE_c272c1c334e4f3f322c9,matricule_fiscal,6
MF:425124W,ORGE_cf3fa6bf41fb4c4ada52,matricule_fiscal,1
MF:425137B,ORGE_48baf752b9945d850f01,matricule_fiscal,1
MF:425138C,ORGE_366f0a5b356f83f93e80,matricule_fiscal,1
MF:425146C,ORGE_a4e031fcdc6c41a73f15,matricule_fiscal,2
MF:425166G,CO_TUNISIE_GAZ_INDUSTRIES,matricule_fiscal,15
MF:425190G,ORGE_da140f6611a10e35483e,matricule_fiscal,3
MF:425192J,ORGE_e1ad3a6167ff697c6e2a,matricule_fiscal,4
MF:425194L,CO_KARAMA_HOLDING,name,11
MF:425224Z,ORGE_99002c7e657045693154,matricule_fiscal,1
MF:425225A,ORGE_08bfc2d77ce1c372f37b,matricule_fiscal,5
MF:425227C,CO_BHM,name,5
MF:425229E,CO_NAFTEX,matricule_fiscal,2
MF:425232Z,ORGE_c8b6a2112d80b73702d3,matricule_fiscal,5
MF:425239G,ORGE_72265e1a85a2bd6b7092,matricule_fiscal,1
MF:425259L,ORGE_e7f4bc5c80a3249c5abb,matricule_fiscal,1
MF:425266K,ORGE_58ea72ce22c19b4bc810,matricule_fiscal,1
MF:425269N,ORGE_160ac49a98e87a3d0d6b,matricule_fiscal,4
MF:425274K,CO_REIMEX,name,14
MF:425280H,ORGE_aade538b26ef73bc9dea,matricule_fiscal,11
MF:425281J,ORGE_e5083afbf1bb2a1b196d,matricule_fiscal,1
MF:425285N,ORGE_e26c06dd59df81680047,matricule_fiscal,3
MF:425287Q,CO_BOULANGERIE_PATISSERIE_LAC,matricule_fiscal,1
MF:425309D,ORGE_aa762b72e329e6901573,matricule_fiscal,1
MF:425320Y,ORGE_da983a82ba18c2aea8e2,matricule_fiscal,6
MF:425325D,ORGE_6875f7bdba547b90cbb6,matricule_fiscal,1
MF:425328G,ORGE_f20a01dc01bbec8df510,matricule_fiscal,3
MF:425329A,CO_UBCI_FINANCE,matricule_fiscal,2
MF:425329H,ORGE_cbe3f7dfb6c24edcfd6d,matricule_fiscal,1
MF:425334E,CO_PROMOTION_IMMOBILIERE,registre_commerce,2
MF:425337H,ORGE_62b0a0a0029dd265d9d4,matricule_fiscal,2
MF:425355K,CO_KARTHAGO_GROUP,matricule_fiscal,9
MF:425356L,ORGE_dc56ac04b6058255cc9e,matricule_fiscal,2
MF:425359P,ORGE_f0b1267309d6cdcf0c0e,matricule_fiscal,1
MF:425364L,ORGE_327605af2fce6c47e5bf,matricule_fiscal,8
MF:425372L,ORGE_daad3a4ac79e16b294eb,matricule_fiscal,8
MF:425435J,CO_SOMAFI,matricule_fiscal,6
MF:425441G,ORGE_6482226483a679a9c0e2,matricule_fiscal,2
MF:425475S,ORGE_37da56a2f4a876f5e843,matricule_fiscal,3
MF:425482R,CO_ARABE_FINITION_REVETEMENT_SAFIR,name,1
MF:425494W,ORGE_a7f06601ae1b604e0ecd,matricule_fiscal,2
MF:425525K,ORGE_41d29d3b38429411d15d,matricule_fiscal,2
MF:425608M,ORGE_726244295a01144a1331,matricule_fiscal,10
MF:425620H,CO_S_CARRIERE_SUD_SOCASUD,matricule_fiscal,3
MF:425624M,ORGE_53c0d58a8320369c228c,matricule_fiscal,1
MF:425631L,CO_BASF_TUNISIE,registre_commerce,3
MF:425637S,ORGE_ea8aa65c3c2525b668e5,matricule_fiscal,5
MF:425645S,CO_SEEM,matricule_fiscal,3
MF:425665X,ORGE_478e566529d813995bf5,matricule_fiscal,1
MF:425739Y,CO_ALLIANCE_TUNISIE,matricule_fiscal,4
MF:425793E,ORGE_443b64daf03aade43e55,matricule_fiscal,2
MF:425900N,CO_JUNIOR,matricule_fiscal,1
MF:425914V,ORGE_8227c5085a6d1ec1863e,matricule_fiscal,1
MF:425939E,ORGE_37e8a4a4e954f74e13da,matricule_fiscal,3
MF:425980F,ORGE_e45b0702bdbd4cbdc282,matricule_fiscal,1
MF:425989Q,ORGE_44c7d88622f439a2f7c6,matricule_fiscal,5
MF:425992K,ORGE_99184f45315308f80efb,matricule_fiscal,4
MF:426021T,ORGE_37720ffb0a21e56eab55,matricule_fiscal,4
MF:426037C,ORGE_190e5d96102a4f8ab2b1,matricule_fiscal,3
MF:426043A,ORGE_32b71138e26d73785d82,matricule_fiscal,5
MF:426047E,ORGE_dcfd45f18b47e9d28e05,matricule_fiscal,18
MF:426064F,ORGE_81cd535cded9e57218e1,matricule_fiscal,2
MF:426068K,ORGE_15194c9200a6589aa301,matricule_fiscal,2
MF:426073G,ORGE_315da856a836b0f2487c,matricule_fiscal,5
MF:426082H,CO_MAXULA_DISTRIBUTION,registre_commerce,2
MF:426082X,CO_MAXULA_DISTRIBUTION,registre_commerce,1
MF:426121X,CO_TUNISIENNE_FINANCIERE_PARTICIPATION_STFP,matricule_fiscal,6
MF:426175M,ORGE_4de61d83eb8e9037ade1,matricule_fiscal,1
MF:426177P,ORGE_14e4a24173fc80440667,matricule_fiscal,3
MF:426254K,ORGE_c3799f6fa696d0ebae6c,matricule_fiscal,2
MF:426286T,ORGE_66d77b75721c8127139d,matricule_fiscal,2
MF:426316G,ORGE_53b3a8c2debb5f1a1b4f,matricule_fiscal,2
MF:426337M,ORGE_ebf5ae42d5ba1011f8d3,matricule_fiscal,1
MF:426343K,ORGE_8ddf29b1cfc1a615803f,matricule_fiscal,4
MF:426344L,ORGE_e0c70248c376394eb7a2,matricule_fiscal,2
MF:426352L,ORGE_97b0f6586911e7bfc50b,matricule_fiscal,5
MF:426367T,ORGE_c7b0ee1771057ad08cce,matricule_fiscal,1
MF:426409L,ORGE_43c346dc81986b6836c8,matricule_fiscal,7
MF:426412F,CO_SOTURECO,name,12
MF:426417L,ORGE_22e52d078000d92aee30,matricule_fiscal,5
MF:427808C,CO_BEL_AZUR,registre_commerce,1
MF:428038M,ORGE_eff6ba8ac8b2a6290932,matricule_fiscal,3
MF:428151M,ORGE_f1b9337f7833b3335996,matricule_fiscal,1
MF:428152N,ORGE_0243bbf47fb4e4e36dfc,matricule_fiscal,1
MF:428191W,ORGE_e366024628998abb48bb,matricule_fiscal,11
MF:428199E,CO_INFORMATIQUE_TELEMATIQUE,matricule_fiscal,7
MF:428251Q,CO_PORTAIL,name,3
MF:428259Z,CO_KARMEX,registre_commerce,2
MF:428433V,CO_UNION_EXPERTS_COMPTABLES,matricule_fiscal,11
MF:4284771H,ORGE_885ad630a3a7adc9d21d,matricule_fiscal,1
MF:428477H,ORGE_e1b14e9603dbfd6e141e,matricule_fiscal,1
MF:428490E,ORGE_4f858912765831dc447e,matricule_fiscal,4
MF:428504A,ORGE_ac4fd958695356f8f197,matricule_fiscal,1
MF:428504S,ORGE_c0bc02b75e81c31d0802,matricule_fiscal,1
MF:428512S,ORGE_09ee1b2c674a3dd6e9f3,matricule_fiscal,3
MF:428559J,ORGE_e5a6091475ef41d52b03,matricule_fiscal,2
MF:428560B,ORGE_e7fbe2e3da9e158b75e0,matricule_fiscal,1
MF:428574H,ORGE_8e5826124e5bf3a01e8b,matricule_fiscal,2
MF:428586M,CO_INTELCOM,name,4
MF:428609B,ORGE_c6f68356ae83a6b73903,matricule_fiscal,3
MF:428618C,ORGE_1f126f96b1654dc324a2,matricule_fiscal,2
MF:428627D,ORGE_7fdc104a590192bf5b67,matricule_fiscal,1
MF:428637F,ORGE_f4981c0ddb7b781e9500,matricule_fiscal,2
MF:428642C,CO_TUNISIENNE,registre_commerce,1
MF:428644E,ORGE_6cd9bcd68514733decc4,matricule_fiscal,9
MF:428699W,ORGE_28d197121a141176e824,matricule_fiscal,1
MF:428700V,ORGE_236bdb71daf468566d7b,matricule_fiscal,6
MF:428711Y,ORGE_8f9362aae9a969c532c5,matricule_fiscal,2
MF:428732D,ORGE_2039822b729c8ddaacbc,matricule_fiscal,2
MF:428745J,ORGE_d48fb34e84bacc811bd4,matricule_fiscal,1
MF:428748M,CO_MAJD_HOLDING,registre_commerce,2
MF:428751G,ORGE_e54efde130272d306591,matricule_fiscal,4
MF:428767Q,ORGE_c3683d6fcd82f057b6e5,matricule_fiscal,2
MF:428769S,ORGE_7d36c28a68435fea374b,matricule_fiscal,3
MF:428773N,ORGE_6c0c6e45cbe4cb16101e,matricule_fiscal,1
MF:428779V,ORGE_e9563b2885a78a581995,matricule_fiscal,9
MF:428831F,ORGE_3ba55a932ec7e1bff4d7,matricule_fiscal,1
MF:428864Q,CO_SEET_TELMAGH,name,11
MF:428939S,ORGE_be87614165bc072aed01,matricule_fiscal,2
MF:429182Z,ORGE_dfd66b409f166db4fe3a,matricule_fiscal,1
MF:429251V,ORGE_d7aa38371b6ad7be46cf,matricule_fiscal,2
MF:429364D,CO_EQUIPEMENT_GENERALE_SAHEL,name,3
MF:429498S,ORGE_be56ea1f043fb674c9e3,matricule_fiscal,1
MF:429794Y,ORGE_de6e3e65e312b327adcf,matricule_fiscal,5
MF:429928T,ORGE_31bae6d66a4e5f35ed36,matricule_fiscal,2
MF:429935S,CO_ODYSSEE_TOURISME,name,8
MF:429939X,ORGE_39451ccf414f4278a9f6,matricule_fiscal,3
MF:429953V,ORGE_d84df9af2141c4143a6d,matricule_fiscal,9
MF:429965Z,ORGE_8d58f852e09d8820b620,matricule_fiscal,6
MF:429980Y,ORGE_d9b3d67aa07c3f001ce6,matricule_fiscal,3
MF:429990A,ORGE_91fcc90a022a49115391,matricule_fiscal,2
MF:429994E,CO_GABES_MARINE_TANKERS,matricule_fiscal,2
MF:429998J,ORGE_07ca6179a6c6d2f933d6,matricule_fiscal,28
MF:430001T,CO_ITHAQUE,name,3
MF:430003W,CO_PUBLICOM_MARKETING,matricule_fiscal,8
MF:430006Z,ORGE_fd758927835b527cb0ae,matricule_fiscal,2
MF:430007A,CO_FLORUS_DISTRIBUTION,matricule_fiscal,8
MF:430009C,CO_SEFINA_SICAF,matricule_fiscal,2
MF:430012X,ORGE_31c058d4f34218bfaf78,matricule_fiscal,3
MF:430013Y,ORGE_fb9950686267ad9914f4,matricule_fiscal,5
MF:430015A,CO_IBM_TUNSIE,matricule_fiscal,26
MF:4300222A,ORGE_7387577723e6a169b7c6,matricule_fiscal,2
MF:430022Z,CO_MAYODOR,registre_commerce,1
MF:430023A,ORGE_ea92f31a97254b3564c6,matricule_fiscal,5
MF:430028F,ORGE_665954ca70d062cf938e,matricule_fiscal,2
MF:430030Z,ORGE_1c017d6cf0328293e151,matricule_fiscal,2
MF:430031A,CO_SIBAC_DISTRIBUTION,matricule_fiscal,2
MF:430033C,CO_ORKY,matricule_fiscal,8
MF:430038H,ORGE_24952955c17b136f51a2,matricule_fiscal,10
MF:430058M,ORGE_6086e07798d5f93f07b3,matricule_fiscal,8
MF:430071J,CO_FLUIDES_MEDICAUX_MAINTENANCE,matricule_fiscal,8
MF:430074M,CO_CIVILE_IMMOBILIERE_IBN_ZOHR,matricule_fiscal,5
MF:430085Q,ORGE_8f352e347fe059d944f0,matricule_fiscal,14
MF:430085Y,ORGE_b794aefda487f6422acb,matricule_fiscal,1
MF:430096T,ORGE_19001ac19b24577395e9,matricule_fiscal,2
MF:430100W,ORGE_5b817c8a98affc31629f,matricule_fiscal,1
MF:430102Y,ORGE_b4a745b39a7d584cd55a,matricule_fiscal,2
MF:430106C,ORGE_0140452e36089b6309ba,matricule_fiscal,2
MF:430108E,ORGE_0f3945f7c716caa928e8,matricule_fiscal,1
MF:430109F,CO_STAFIM_GROS,name,6
MF:430114C,ORGE_4a1db6607280ec87f203,matricule_fiscal,3
MF:430123D,ORGE_3f2f7829412b4a39d413,matricule_fiscal,3
MF:4301266A,ORGE_7c758fd7422014ccec89,matricule_fiscal,2
MF:430132E,ORGE_e0e4848699d69e269765,matricule_fiscal,3
MF:430133F,ORGE_373b73d76c84c1df05a1,matricule_fiscal,3
MF:430134C,CO_HENDA,name,1
MF:430134G,CO_HENDA,name,8
MF:430139M,ORGE_ff92e4260bd819159710,matricule_fiscal,2
MF:430146L,ORGE_86fd2fce18c3f74e5b1b,matricule_fiscal,3
MF:430149P,ORGE_d43b83f0e17885d234e5,matricule_fiscal,2
MF:430158Q,ORGE_2aa8bdb206d60021d075,matricule_fiscal,7
MF:430164N,ORGE_8e4423d69edacfbb6a43,matricule_fiscal,3
MF:430166Q,CO_COMPAGNIE_TUNISO_KOWEITO_CHINOISE_PETROLE,name,4
MF:430178V,CO_RESTAURANTS_VILLA_DESMERALDA,matricule_fiscal,3
MF:430179W,CO_IBN_ZOHR,name,5
MF:430182Q,CO_TECHNICA,name,3
MF:430184S,ORGE_3c80979f1d961d7a1a63,matricule_fiscal,6
MF:430225J,ORGE_373cb61ea47723651093,matricule_fiscal,2
MF:4303036F,ORGE_d34de2558e15c47d9113,matricule_fiscal,1
MF:430436T,CO_SELECTION,registre_commerce,4
MF:430523Q,ORGE_ec46cf565750f54e61ca,matricule_fiscal,2
MF:430532A,ORGE_2fa6f6fea8a4a56f6db7,matricule_fiscal,1
MF:431483G,CO_VARAT_TUNISIE,matricule_fiscal,1
MF:431523W,ORGE_499a4b6285c2d9e1fd76,matricule_fiscal,3
MF:431570D,ORGE_f4f9bfed8d0e0f41093f,matricule_fiscal,2
MF:431608A,ORGE_0a074b6f44e60cccc395,matricule_fiscal,1
MF:431644E,ORGE_f9b5029c8ea63e5f1535,matricule_fiscal,1
MF:431699A,CO_UNIQUE,name,7
MF:431819M,CO_SOC_INTERCOS,matricule_fiscal,1
MF:431829M,CO_SOC_INTERCOS,matricule_fiscal,5
MF:431868V,ORGE_49f352b3c25612fc310c,matricule_fiscal,3
MF:431877X,CO_MARETAP,name,1
MF:431928X,ORGE_8d66b4da06d711d4c88d,matricule_fiscal,1
MF:432004F,ORGE_7a5c12ecd3e48305fd0e,matricule_fiscal,2
MF:432405V,ORGE_e3818c4f9974d8c4643b,matricule_fiscal,2
MF:432426A,ORGE_056c60c66bf7c8bc6a17,matricule_fiscal,1
MF:432432Y,ORGE_15a8ad4486fad33cd1cb,matricule_fiscal,2
MF:432439F,CO_TRANSFORMATION_PRODUITS_AGRICOLES_SOTRAPA,name,1
MF:432460C,ORGE_6c0284ca1c0ba38be0e4,matricule_fiscal,4
MF:432474J,ORGE_acf03f88a6181b9c8cf3,matricule_fiscal,1
MF:432475K,ORGE_cfd2760eeb4cd3a21583,matricule_fiscal,7
MF:432484L,ORGE_13a04dd72e517b7769d2,matricule_fiscal,6
MF:432507A,CO_CARTHAGO,name,1
MF:432512X,ORGE_19bee081e096bf604ede,matricule_fiscal,1
MF:432513Y,ORGE_047bba41d14843b950c3,matricule_fiscal,2
MF:432520X,ORGE_8ba2eb59d568d296c039,matricule_fiscal,4
MF:432546H,CO_PALM_BEACH_HOTELS_TUNISIA,name,2
MF:432600W,CO_STOCKAGE_TRANSPORT_CARBURANT,name,25
MF:432612P,ORGE_a977bbf4e58d30251715,matricule_fiscal,2
MF:432616E,ORGE_b5e5d254cc40c029ad46,matricule_fiscal,1
MF:432656N,ORGE_ba86f6e481e449c1fd7b,matricule_fiscal,2
MF:432722F,ORGE_65106587ac6d91a4551b,matricule_fiscal,1
MF:432772R,ORGE_009a3345083257820548,matricule_fiscal,1
MF:432781S,CO_PATRIMOINE_SICAF,matricule_fiscal,10
MF:432844Q,ORGE_0e8d8259e2c63b1251f6,matricule_fiscal,1
MF:432849W,ORGE_594f0aa3c5a9e1eb18e0,matricule_fiscal,3
MF:432851P,CO_VADA_LAIT,matricule_fiscal,1
MF:432859Y,ORGE_c19907ac474d6faaab2d,matricule_fiscal,4
MF:432876Z,CO_KACEM_PATISSERIE_CONFISERIE_KAPCO,name,1
MF:432877A,CO_SOPROLIVES,matricule_fiscal,3
MF:432899G,ORGE_199714814a8594e4ad54,matricule_fiscal,1
MF:432912K,CO_DELIVERY,matricule_fiscal,12
MF:432929V,ORGE_f066e26e0ed18219456c,matricule_fiscal,1
MF:432934R,ORGE_a6e0c7cfe12d091549cd,matricule_fiscal,1
MF:432941Q,CO_TELECOMMNUNICATION_SECTEUR_SERVICE_LINDUSTRUE_ACTI,registre_commerce,6
MF:4329515A,ORGE_fbbd3488d49f6cd6efe9,matricule_fiscal,2
MF:432956Y,ORGE_0c72f9c4a4e92d61f6db,matricule_fiscal,4
MF:432961V,ORGE_79dd4ef672745ce8f4f9,matricule_fiscal,2
MF:432967B,ORGE_65937a5751fb6598cfc9,matricule_fiscal,4
MF:432975B,CO_INOPLAST,name,9
MF:432978E,ORGE_7f1a41d004538e8cb209,matricule_fiscal,2
MF:432992D,CO_TECHNOCHEM,registre_commerce,1
MF:432993D,CO_TECHNOCHEM,registre_commerce,2
MF:433020K,ORGE_9a48d85e3966f2d0c550,matricule_fiscal,2
MF:433021L,ORGE_05d70bd261e8ca50afa9,matricule_fiscal,1
MF:433026R,ORGE_485c3e8bcc063327fc7f,matricule_fiscal,1
MF:433032P,CO_BATIMENT_TRAVAUX_PUBLICS,name,3
MF:433036E,ORGE_368b0c1ad76823ab7420,matricule_fiscal,1
MF:433036S,ORGE_79b18474abf96445feef,matricule_fiscal,1
MF:433036T,CO_BEST_IMPORT_EXPORT_COMPANY_BIECO,matricule_fiscal,6
MF:433041Q,ORGE_06221f98b1f4b061f517,matricule_fiscal,3
MF:433043S,CO_SAIDA_FOOD_TRADING,name,6
MF:433044T,ORGE_1718eece254308b5cbe8,matricule_fiscal,2
MF:433045V,ORGE_aeef195f427fa69aa9e7,matricule_fiscal,5
MF:433047X,ORGE_63f14480d42b131a31e7,matricule_fiscal,2
MF:433051S,ORGE_617a9aebab81410b404a,matricule_fiscal,1
MF:433068C,ORGE_acfbf7635ac92532b3aa,matricule_fiscal,3
MF:433074A,ORGE_aee1f0d23e2fa3119a14,matricule_fiscal,20
MF:433081Z,ORGE_ad2d2d4e463ce1588d0f,matricule_fiscal,1
MF:433085D,ORGE_0ee08edfd609114de8e7,matricule_fiscal,3
MF:433087F,ORGE_412ad85e56270aba8af7,matricule_fiscal,4
MF:433109T,ORGE_37d31b673933b783ce0d,matricule_fiscal,6
MF:433117T,ORGE_916d3870e9ff1aaa1019,matricule_fiscal,4
MF:433118V,ORGE_c135cb3ff11950bb7bf3,matricule_fiscal,1
MF:433122Q,ORGE_4042b3614a691f59636d,matricule_fiscal,3
MF:433123R,ORGE_cc21aac96bce7ce078c6,matricule_fiscal,1
MF:433134V,ORGE_38fb59f3c90c53af3604,matricule_fiscal,4
MF:433136X,CO_AUTOMATISME_FOURNITURES_INDUSTRIELLES,name,3
MF:433149C,ORGE_df4e6d3fd8695788a92b,matricule_fiscal,4
MF:433154Z,CO_TEKNIKA,matricule_fiscal,24
MF:433159E,ORGE_58264c1280a992e22622,matricule_fiscal,2
MF:433162Z,CO_IRAMIS,registre_commerce,3
MF:433172B,ORGE_ddb4ba804e70d405f977,matricule_fiscal,1
MF:433177G,ORGE_bd00ff333bca1b193573,matricule_fiscal,1
MF:433181C,ORGE_6639f5e9dd59227bf828,matricule_fiscal,2
MF:433190D,ORGE_293b754f8084fa5f1433,matricule_fiscal,6
MF:433209X,ORGE_9b9533ea1af4c27436b2,matricule_fiscal,1
MF:433218Y,ORGE_20df2d0053a9633b2993,matricule_fiscal,3
MF:433226Y,ORGE_117facb4743a58f2fd5f,matricule_fiscal,2
MF:4332444A,ORGE_494cdead21ddf6c2266a,matricule_fiscal,3
MF:433255D,ORGE_1e2c46fe8d209df3809c,matricule_fiscal,1
MF:433272E,ORGE_87d18840bb6df6c0731e,matricule_fiscal,6
MF:433273F,ORGE_ae1038a070dac8d6980a,matricule_fiscal,9
MF:433293K,ORGE_8328f91d929519cf64f6,matricule_fiscal,16
MF:433302S,CO_TASMID_INDUSTRY,name,14
MF:433304V,ORGE_db9b3461a26d41a6f3f6,matricule_fiscal,3
MF:433326B,CO_AL_EMTIEZ_SERVICE_NETTOYAGE,matricule_fiscal,1
MF:433327C,CO_AL_EMTIEZ_SERVICE_NETTOYAGE,matricule_fiscal,7
MF:433328D,CO_AL_EMTIEZ_SERVICE_NETTOYAGE,matricule_fiscal,4
MF:433333A,ORGE_c780a7997c3d8d10422a,matricule_fiscal,4
MF:433341A,CO_TCC,name,1
MF:433365J,ORGE_865d5fba74917495b362,matricule_fiscal,6
MF:433408C,ORGE_f69b8a9b512502e89e45,matricule_fiscal,4
MF:433410W,ORGE_31c8337825fe1eeb7746,matricule_fiscal,3
MF:433468Q,CO_FLEURON,matricule_fiscal,4
MF:433488V,ORGE_413930d5fcc5eaf1e35c,matricule_fiscal,5
MF:433491P,ORGE_4da1f049610e7a942b59,matricule_fiscal,2
MF:433500X,ORGE_d9483f5153f003e9c892,matricule_fiscal,1
MF:433537A,ORGE_ed41eee0659e04c2186a,matricule_fiscal,1
MF:433537L,CO_INTERPROFESSIONNELLE_POUR_COMPENSATION_DEPOT_VALEURS_MOBILIE,registre_commerce,10
MF:433554M,CO_MAIN_D_UVRE,matricule_fiscal,1
MF:433556P,CO_FINANCIERE_WIDED_SICAF,matricule_fiscal,8
MF:433604E,ORGE_3126ec01ace6d20832b6,matricule_fiscal,1
MF:4336401R,CO_EL_AMANI,name,1
MF:433648S,ORGE_6b524905645c37941b12,matricule_fiscal,6
MF:433653P,ORGE_11302a4463e579f5cbf5,matricule_fiscal,3
MF:433657T,ORGE_4f558dcb91c5af4fb66e,matricule_fiscal,1
MF:433675W,CO_GAN_DISTRIBUTION,matricule_fiscal,13
MF:433687A,ORGE_57b483bbe3e77f7829ec,matricule_fiscal,1
MF:433691W,ORGE_07adc94eb242ea89a5a8,matricule_fiscal,1
MF:433696B,ORGE_0adcf1e4c9e27b670034,matricule_fiscal,1
MF:433713J,CO_INES,name,10
MF:433716M,ORGE_8c4d3710c36975f3a2d0,matricule_fiscal,1
MF:433719Q,ORGE_59f81037c93ee479a035,matricule_fiscal,2
MF:433734P,CO_COMPTOIR_DINVESTISSEMENT_FINANCEMENT,name,11
MF:433742P,CO_CHAOUCH_COMMERCE,matricule_fiscal,1
MF:433745S,ORGE_a8643e44390f4d977f73,matricule_fiscal,7
MF:433753S,ORGE_283d3ff5eb5335037982,matricule_fiscal,3
MF:433772W,CO_SATEM_DISTRIBUTION,matricule_fiscal,11
MF:433775Z,CO_ECOLE_PRIVEE_EL_IMTIEZ,matricule_fiscal,31
MF:433777B,ORGE_83b2c0836d5b2067f115,matricule_fiscal,2
MF:433789F,CO_BOURSE_VALEURS_MOBILIERES_TUNIS,matricule_fiscal,20
MF:433790Y,ORGE_666ebd5dc8f2a6665327,matricule_fiscal,1
MF:433809R,CO_COMAR_INVESTISSEMENT_SICAF,name,17
MF:433816Q,ORGE_b316ecc009a72297ac87,matricule_fiscal,2
MF:433850S,CO_ELYES_POUR_VENTE_FOURRAGE_POUR_ANIMAUX,matricule_fiscal,3
MF:433864Z,ORGE_1d4470427461e939c6fc,matricule_fiscal,2
MF:433882B,ORGE_b6b60335f26420a9b000,matricule_fiscal,3
MF:433895G,CO_IMMOBILIERE_KHAIRI,name,3
MF:433911N,ORGE_735382876620c888d089,matricule_fiscal,11
MF:433912P,ORGE_1ba11f0e95453d4c35a3,matricule_fiscal,1
MF:433937Z,ORGE_56eccd70bb6c01cb4fa5,matricule_fiscal,4
MF:433938A,ORGE_beb3c08aaf6ed314f42f,matricule_fiscal,5
MF:433941V,ORGE_f65bd84dc80b9710e64b,matricule_fiscal,4
MF:433972C,ORGE_fa8ab2b4d9577f387f9a,matricule_fiscal,4
MF:434006R,ORGE_3590d557a29ee34fa2d1,matricule_fiscal,3
MF:434025V,ORGE_6ad3df37f4ead3a5979f,matricule_fiscal,1
MF:434045Z,ORGE_ccb9e06471a2b1c294ee,matricule_fiscal,1
MF:434051X,ORGE_36ea441a595216e65107,matricule_fiscal,1
MF:434061Z,CO_TRADE_AND_CONSULTING_AGENCY,matricule_fiscal,1
MF:434064C,ORGE_953d0c700a107d3f60bd,matricule_fiscal,5
MF:434079K,CO_DOCKSIDER_CHAUSSURES,matricule_fiscal,5
MF:434087K,ORGE_ea99ea0be87a6b81e455,matricule_fiscal,2
MF:434095K,ORGE_89cca0d22e675b92b0d4,matricule_fiscal,5
MF:434096L,CO_PANORAMA,name,1
MF:434111R,CO_COMET,registre_commerce,4
MF:434114V,ORGE_d179c77f19255e596e28,matricule_fiscal,1
MF:434115W,ORGE_69956c54aedd5a789fa4,matricule_fiscal,1
MF:434120S,ORGE_9a587967c458138c2c8c,matricule_fiscal,1
MF:434140X,ORGE_801f9798d17622a0b79c,matricule_fiscal,5
MF:434154D,ORGE_fadeefc97986a138551d,matricule_fiscal,2
MF:434156F,CO_EL_MOUSSEM_AGRICOLE,name,17
MF:434194W,ORGE_b1cb6846b33690d43d3b,matricule_fiscal,1
MF:434268N,ORGE_df7bcc10c94b62942caf,matricule_fiscal,1
MF:434291M,ORGE_2e4d50502e76ff08345e,matricule_fiscal,1
MF:434302X,ORGE_227cd0cf045cb4a2431d,matricule_fiscal,3
MF:434364M,ORGE_5acdc9326ca0c7104ae5,matricule_fiscal,4
MF:434386T,CO_SOGES,name,8
MF:434421D,CO_MAGHREBIA_TECHNOLOGIE_TRAVAUX,registre_commerce,12
MF:434430E,CO_COMPAGNIE_FINANCIERE_D_INVESTISSEMENT,matricule_fiscal,2
MF:436889X,ORGE_79a050c6364e6772a8d1,matricule_fiscal,1
MF:437113B,ORGE_52e717b3ff0203ef662d,matricule_fiscal,1
MF:437149V,ORGE_ab10c0a5415e1a0d3d36,matricule_fiscal,2
MF:437405R,ORGE_cf96f7f28989b475132e,matricule_fiscal,2
MF:437413R,ORGE_5f7d549db36a48e75d48,matricule_fiscal,3
MF:437423T,CO_ZIED,name,2
MF:437427Y,ORGE_82431daed5d3a4e6f857,matricule_fiscal,2
MF:437436Z,CO_MINOTERIES_INDUSTRIES_DIVERSES_SIMID,name,18
MF:4374442S,ORGE_534eed7cc86d13ef44ee,matricule_fiscal,2
MF:437444Z,ORGE_02795fd3efc95831c90c,matricule_fiscal,3
MF:437463C,CO_L_IMMOBILIERE_CARTHAGE,matricule_fiscal,14
MF:437483G,CO_VARAT_TUNISIE,matricule_fiscal,37
MF:437502R,ORGE_d622081931b98dcc045a,matricule_fiscal,1
MF:437511S,CO_THYNA_PETROLEUM_SERVICES,matricule_fiscal,39
MF:437522W,ORGE_351eb434d2ed73871486,matricule_fiscal,3
MF:437532Y,ORGE_1b3d07c63a6d86a1eca6,matricule_fiscal,4
MF:437542A,ORGE_c08b990d497159839a86,matricule_fiscal,3
MF:437549H,CO_GARTEX_TUNISIE,matricule_fiscal,11
MF:437552C,CO_TOURISTIQUE_OCEANA,matricule_fiscal,1
MF:437566J,CO_IMMOBILIERE_ENNASSIM,registre_commerce,17
MF:437572G,ORGE_80b2c851b42d7fb53b24,matricule_fiscal,1
MF:437592L,CO_FERMES_ETTATAOUER_1,matricule_fiscal,9
MF:437597R,ORGE_f24a092e02873e175d9f,matricule_fiscal,1
MF:437600S,ORGE_9dba569433836ace1a50,matricule_fiscal,1
MF:437605Y,CO_PROMOTEUR,name,2
MF:4376180A,CO_IMPRIMERIE_BEN_AROUS,name,3
MF:437625C,ORGE_bfa7d2dc10a18863463a,matricule_fiscal,4
MF:437630Z,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE,registre_commerce,8
MF:437635E,ORGE_908d2567407539398245,matricule_fiscal,1
MF:437651E,ORGE_0ba0a58357449326401d,matricule_fiscal,13
MF:437654H,ORGE_68009bd4748a2e183b06,matricule_fiscal,3
MF:437667N,CO_IMMOBILIERE_BABEL,matricule_fiscal,10
